task_id	name	status	exit	realtime	%cpu	%mem	rss	vmem	peak_rss	peak_vmem	rchar	wchar
11336	SUBSAMPLE_VARIANT_CALLING (OM296978.1)	COMPLETED	0	1.7s	38.2%	0.2%	6.4 MB	11.4 MB	6.4 MB	11.5 MB	1.4 MB	28.3 KB
11337	SUBSAMPLE_VARIANT_CALLING (OL733993.1)	COMPLETED	0	1.7s	36.4%	0.2%	6.4 MB	11.4 MB	6.4 MB	11.5 MB	1.4 MB	23.3 KB
11338	SUBSAMPLE_VARIANT_CALLING (MZ143087.1)	COMPLETED	0	1.4s	42.4%	0.2%	6.4 MB	11.4 MB	6.4 MB	11.5 MB	1.4 MB	18.3 KB
11339	SUBSAMPLE_VARIANT_CALLING (OD919269.1)	COMPLETED	0	1.3s	44.6%	0.2%	6.6 MB	11.4 MB	6.6 MB	11.5 MB	1.4 MB	18.6 KB
11340	SUBSAMPLE_VARIANT_CALLING (OB995676.1)	COMPLETED	0	1.4s	43.4%	0.2%	6.6 MB	11.4 MB	6.6 MB	11.5 MB	1.4 MB	16 KB
11341	SUBSAMPLE_VARIANT_CALLING (OM274930.1)	COMPLETED	0	1.6s	39.7%	0.1%	3 MB	5.6 MB	3 MB	5.6 MB	1.4 MB	27 KB
11342	SUBSAMPLE_VARIANT_CALLING (ON673389.1)	COMPLETED	0	1.5s	43.6%	0.2%	6.6 MB	11.4 MB	6.6 MB	11.5 MB	1.4 MB	29 KB
11343	SUBSAMPLE_VARIANT_CALLING (OW099284.1)	COMPLETED	0	1.5s	39.6%	0.2%	6.5 MB	11.4 MB	6.5 MB	11.5 MB	1.4 MB	19.3 KB
11344	SUBSAMPLE_VARIANT_CALLING (ON205375.1)	COMPLETED	0	1.5s	40.4%	0.2%	6.6 MB	11.4 MB	6.6 MB	11.5 MB	1.4 MB	27 KB
11345	SUBSAMPLE_VARIANT_CALLING (OD979404.1)	COMPLETED	0	1.5s	37.8%	0.2%	6.5 MB	11.4 MB	6.5 MB	11.5 MB	1.4 MB	18.9 KB
11346	SUBSAMPLE_VARIANT_CALLING (OM395825.1)	COMPLETED	0	1.6s	34.0%	0.2%	6.5 MB	11.4 MB	6.5 MB	11.5 MB	1.4 MB	28 KB
11348	SUBSAMPLE_VARIANT_CALLING (OW106982.1)	COMPLETED	0	1.4s	39.7%	0.2%	6.4 MB	11.4 MB	6.4 MB	11.5 MB	1.4 MB	24 KB
11347	SUBSAMPLE_VARIANT_CALLING (OM513602.1)	COMPLETED	0	1.6s	36.2%	0.2%	6.5 MB	11.4 MB	6.5 MB	11.5 MB	1.4 MB	26.7 KB
11349	SUBSAMPLE_VARIANT_CALLING (OD914987.1)	COMPLETED	0	1.6s	40.6%	0.2%	6.4 MB	11.4 MB	6.4 MB	11.5 MB	1.4 MB	15.9 KB
11351	SUBSAMPLE_VARIANT_CALLING (MW585918.1)	COMPLETED	0	1.4s	43.7%	0.2%	6.5 MB	11.4 MB	6.5 MB	11.5 MB	1.4 MB	14.6 KB
11350	SUBSAMPLE_VARIANT_CALLING (OM022495.1)	COMPLETED	0	1.8s	38.9%	0.2%	6.5 MB	11.4 MB	6.5 MB	11.5 MB	1.4 MB	22.3 KB
11352	SUBSAMPLE_VARIANT_CALLING (OA996525.1)	COMPLETED	0	1.3s	45.9%	0.2%	6.6 MB	11.4 MB	6.6 MB	11.5 MB	1.4 MB	14.9 KB
11353	SUBSAMPLE_VARIANT_CALLING (OW110663.1)	COMPLETED	0	1.5s	40.0%	0.2%	6.6 MB	11.4 MB	6.6 MB	11.5 MB	1.4 MB	18.9 KB
11354	SUBSAMPLE_VARIANT_CALLING (OM355865.1)	COMPLETED	0	1.6s	36.0%	0.2%	6.7 MB	11.4 MB	6.7 MB	11.5 MB	1.4 MB	25.7 KB
11355	SUBSAMPLE_VARIANT_CALLING (OM670975.1)	COMPLETED	0	1.5s	36.1%	0.2%	6.4 MB	11.4 MB	6.4 MB	11.5 MB	1.4 MB	29 KB
11356	SUBSAMPLE_VARIANT_CALLING (ON434169.1)	COMPLETED	0	1.5s	37.1%	0.2%	6.6 MB	11.4 MB	6.6 MB	11.5 MB	1.4 MB	21.6 KB
11357	SUBSAMPLE_VARIANT_CALLING (OM234339.1)	COMPLETED	0	1.6s	40.4%	0.2%	6.6 MB	11.4 MB	6.6 MB	11.5 MB	1.4 MB	28 KB
11358	SUBSAMPLE_VARIANT_CALLING (ON305416.1)	COMPLETED	0	1.8s	33.8%	0.2%	6.4 MB	11.4 MB	6.4 MB	11.5 MB	1.4 MB	27 KB
11359	SUBSAMPLE_VARIANT_CALLING (OM111464.1)	COMPLETED	0	1.6s	39.8%	0.2%	6.4 MB	11.4 MB	6.4 MB	11.5 MB	1.4 MB	22.7 KB
11360	SUBSAMPLE_VARIANT_CALLING (OB994686.1)	COMPLETED	0	1.1s	51.1%	0.1%	3.1 MB	5.6 MB	3.1 MB	5.6 MB	1.4 MB	14.9 KB
11361	SUBSAMPLE_VARIANT_CALLING (OM268291.1)	COMPLETED	0	1.7s	40.3%	0.2%	6.5 MB	11.4 MB	6.5 MB	11.5 MB	1.4 MB	23 KB
11362	SUBSAMPLE_VARIANT_CALLING (MW928156.1)	COMPLETED	0	1.6s	38.4%	0.2%	6.6 MB	11.4 MB	6.6 MB	11.5 MB	1.4 MB	14.2 KB
11363	SUBSAMPLE_VARIANT_CALLING (OM540527.1)	COMPLETED	0	1.7s	34.2%	0.2%	6.5 MB	11.4 MB	6.5 MB	11.5 MB	1.4 MB	26.6 KB
11365	SUBSAMPLE_VARIANT_CALLING (MZ341960.1)	COMPLETED	0	1.5s	36.2%	0.2%	6.7 MB	11.4 MB	6.7 MB	11.5 MB	1.4 MB	20 KB
11367	SUBSAMPLE_VARIANT_CALLING (MZ012975.1)	COMPLETED	0	1.6s	38.9%	0.2%	6.5 MB	11.4 MB	6.5 MB	11.5 MB	1.4 MB	21 KB
11366	SUBSAMPLE_VARIANT_CALLING (ON445614.1)	COMPLETED	0	2.1s	30.1%	0.2%	6.7 MB	11.4 MB	6.7 MB	11.5 MB	1.4 MB	21 KB
11369	SUBSAMPLE_VARIANT_CALLING (MZ538690.1)	COMPLETED	0	1.8s	33.8%	0.2%	6.5 MB	11.4 MB	6.5 MB	11.5 MB	1.4 MB	17.6 KB
11368	SUBSAMPLE_VARIANT_CALLING (OD926074.1)	COMPLETED	0	1.8s	34.5%	0.2%	6.5 MB	11.4 MB	6.5 MB	11.5 MB	1.4 MB	18.9 KB
11370	SUBSAMPLE_VARIANT_CALLING (OM653357.1)	COMPLETED	0	1.6s	41.6%	0.2%	6.6 MB	11.4 MB	6.6 MB	11.5 MB	1.4 MB	26.3 KB
11371	SUBSAMPLE_VARIANT_CALLING (OB991534.1)	COMPLETED	0	1.6s	39.2%	0.2%	6.6 MB	11.4 MB	6.6 MB	11.5 MB	1.4 MB	14.6 KB
11372	SUBSAMPLE_VARIANT_CALLING (ON099724.1)	COMPLETED	0	1.4s	47.0%	0.2%	6.6 MB	11.4 MB	6.6 MB	11.5 MB	1.4 MB	28 KB
11373	SUBSAMPLE_VARIANT_CALLING (OU860884.1)	COMPLETED	0	1.7s	35.7%	0.1%	3 MB	5.6 MB	3 MB	5.6 MB	1.4 MB	20 KB
11374	SUBSAMPLE_VARIANT_CALLING (MW550392.1)	COMPLETED	0	1.4s	43.4%	0.2%	6.6 MB	11.4 MB	6.6 MB	11.5 MB	1.4 MB	14.9 KB
11375	SUBSAMPLE_VARIANT_CALLING (OD909821.1)	COMPLETED	0	1.8s	33.7%	0.2%	6.5 MB	11.4 MB	6.5 MB	11.5 MB	1.4 MB	14.3 KB
11376	SUBSAMPLE_VARIANT_CALLING (OU859607.1)	COMPLETED	0	1.4s	40.6%	0.2%	6.5 MB	11.4 MB	6.5 MB	11.5 MB	1.4 MB	12.9 KB
11377	SUBSAMPLE_VARIANT_CALLING (MZ083575.1)	COMPLETED	0	1.4s	36.6%	0.2%	6.5 MB	11.4 MB	6.5 MB	11.5 MB	1.4 MB	16.9 KB
11378	SUBSAMPLE_VARIANT_CALLING (ON189808.1)	COMPLETED	0	1.7s	40.6%	0.2%	6.4 MB	11.4 MB	6.4 MB	11.5 MB	1.4 MB	26.7 KB
11379	SUBSAMPLE_VARIANT_CALLING (OX074195.1)	COMPLETED	0	1.7s	41.2%	0.2%	6.6 MB	11.4 MB	6.6 MB	11.5 MB	1.4 MB	28.6 KB
11380	SUBSAMPLE_VARIANT_CALLING (MW766518.1)	COMPLETED	0	1.6s	38.1%	0.2%	6.6 MB	11.4 MB	6.6 MB	11.5 MB	1.4 MB	18.3 KB
11381	SUBSAMPLE_VARIANT_CALLING (OM080645.1)	COMPLETED	0	1.5s	41.9%	0.2%	6.5 MB	11.4 MB	6.5 MB	11.5 MB	1.4 MB	24.6 KB
11382	SUBSAMPLE_VARIANT_CALLING (OX069312.1)	COMPLETED	0	1.7s	34.0%	0.2%	6.5 MB	11.4 MB	6.5 MB	11.5 MB	1.4 MB	26.6 KB
11383	SUBSAMPLE_VARIANT_CALLING (OU733814.1)	COMPLETED	0	1.5s	40.3%	0.2%	6.5 MB	11.4 MB	6.5 MB	11.5 MB	1.4 MB	20.3 KB
11385	SUBSAMPLE_VARIANT_CALLING (OL777655.1)	COMPLETED	0	1.5s	38.8%	0.2%	6.8 MB	11.4 MB	6.8 MB	11.5 MB	1.4 MB	25.3 KB
11384	SUBSAMPLE_VARIANT_CALLING (OM643027.1)	COMPLETED	0	1.6s	34.6%	0.1%	3.1 MB	5.6 MB	3.1 MB	5.6 MB	1.4 MB	24.3 KB
11386	SUBSAMPLE_VARIANT_CALLING (MW883258.1)	COMPLETED	0	1.7s	34.8%	0.2%	6.5 MB	11.4 MB	6.5 MB	11.5 MB	1.4 MB	15.3 KB
11388	SUBSAMPLE_VARIANT_CALLING (ON133607.1)	COMPLETED	0	1.6s	38.5%	0.2%	6.5 MB	11.4 MB	6.5 MB	11.5 MB	1.4 MB	28 KB
11387	SUBSAMPLE_VARIANT_CALLING (MW772078.1)	COMPLETED	0	1.8s	33.9%	0.2%	6.6 MB	11.4 MB	6.6 MB	11.5 MB	1.4 MB	16.6 KB
11389	SUBSAMPLE_VARIANT_CALLING (OU012380.1)	COMPLETED	0	1.6s	38.6%	0.2%	6.7 MB	11.4 MB	6.7 MB	11.5 MB	1.4 MB	19.6 KB
11390	SUBSAMPLE_VARIANT_CALLING (ON217091.1)	COMPLETED	0	1.6s	40.4%	0.2%	6.5 MB	11.4 MB	6.5 MB	11.5 MB	1.4 MB	18.3 KB
11391	SUBSAMPLE_VARIANT_CALLING (OL834064.1)	COMPLETED	0	1.6s	42.0%	0.2%	6.3 MB	11.4 MB	6.3 MB	11.5 MB	1.4 MB	22 KB
11392	SUBSAMPLE_VARIANT_CALLING (OM619354.1)	COMPLETED	0	1.5s	47.1%	0.2%	6.6 MB	11.4 MB	6.6 MB	11.5 MB	1.4 MB	28 KB
11393	SUBSAMPLE_VARIANT_CALLING (OM542803.1)	COMPLETED	0	1.4s	41.5%	0.2%	6.6 MB	11.4 MB	6.6 MB	11.5 MB	1.4 MB	29.3 KB
11394	SUBSAMPLE_VARIANT_CALLING (ON029151.1)	COMPLETED	0	1.6s	38.9%	0.2%	6.7 MB	11.4 MB	6.7 MB	11.5 MB	1.4 MB	28 KB
11395	SUBSAMPLE_VARIANT_CALLING (ON613092.1)	COMPLETED	0	1.5s	38.4%	0.2%	6.5 MB	11.4 MB	6.5 MB	11.5 MB	1.4 MB	17.2 KB
11397	SUBSAMPLE_VARIANT_CALLING (OK292373.1)	COMPLETED	0	1.5s	36.6%	0.2%	6.5 MB	11.4 MB	6.5 MB	11.5 MB	1.4 MB	20 KB
11396	SUBSAMPLE_VARIANT_CALLING (ON615369.1)	COMPLETED	0	1.7s	35.6%	0.2%	6.6 MB	11.4 MB	6.6 MB	11.5 MB	1.4 MB	32.3 KB
11399	SUBSAMPLE_VARIANT_CALLING (OX076744.1)	COMPLETED	0	1.7s	40.7%	0.2%	6.6 MB	11.4 MB	6.6 MB	11.5 MB	1.4 MB	27.3 KB
11398	SUBSAMPLE_VARIANT_CALLING (OM647749.1)	COMPLETED	0	1.9s	34.6%	0.2%	6.5 MB	11.4 MB	6.5 MB	11.5 MB	1.4 MB	28 KB
11400	SUBSAMPLE_VARIANT_CALLING (OM053471.1)	COMPLETED	0	1.4s	43.1%	0.1%	3.1 MB	5.6 MB	3.1 MB	5.6 MB	1.4 MB	24.3 KB
11401	SUBSAMPLE_VARIANT_CALLING (OD912475.1)	COMPLETED	0	1.5s	36.9%	0.2%	6.6 MB	11.4 MB	6.6 MB	11.5 MB	1.4 MB	18.6 KB
11403	SUBSAMPLE_VARIANT_CALLING (OD982208.1)	COMPLETED	0	1.5s	36.6%	0.2%	6.5 MB	11.4 MB	6.5 MB	11.5 MB	1.4 MB	18.6 KB
11405	SUBSAMPLE_VARIANT_CALLING (OW460061.1)	COMPLETED	0	1.4s	38.0%	0.2%	6.7 MB	11.4 MB	6.7 MB	11.5 MB	1.4 MB	21.6 KB
11404	SUBSAMPLE_VARIANT_CALLING (OL718478.1)	COMPLETED	0	1.5s	36.4%	0.2%	6.4 MB	11.4 MB	6.4 MB	11.5 MB	1.4 MB	23 KB
11402	SUBSAMPLE_VARIANT_CALLING (OU992126.1)	COMPLETED	0	2s	31.2%	1.4%	52.9 MB	4.7 GB	53 MB	4.8 GB	1.4 MB	22.3 KB
11406	SUBSAMPLE_VARIANT_CALLING (OB986844.1)	COMPLETED	0	1.7s	36.5%	0.2%	6.5 MB	11.4 MB	6.5 MB	11.5 MB	1.4 MB	12.6 KB
11407	SUBSAMPLE_VARIANT_CALLING (ON269516.1)	COMPLETED	0	1.6s	37.6%	0.2%	6.6 MB	11.4 MB	6.6 MB	11.5 MB	1.4 MB	24.3 KB
11408	SUBSAMPLE_VARIANT_CALLING (OL887717.1)	COMPLETED	0	1.6s	40.1%	0.2%	6.6 MB	11.4 MB	6.6 MB	11.5 MB	1.4 MB	24.7 KB
11409	SUBSAMPLE_VARIANT_CALLING (OD899990.1)	COMPLETED	0	1.4s	40.1%	0.2%	6.6 MB	11.4 MB	6.6 MB	11.5 MB	1.4 MB	13.6 KB
11410	SUBSAMPLE_VARIANT_CALLING (OU387878.1)	COMPLETED	0	1.6s	36.9%	0.2%	6.5 MB	11.4 MB	6.5 MB	11.5 MB	1.4 MB	20.3 KB
11413	SUBSAMPLE_VARIANT_CALLING (MZ637822.1)	COMPLETED	0	1.3s	43.2%	0.2%	6.5 MB	11.4 MB	6.5 MB	11.5 MB	1.4 MB	15.3 KB
11412	SUBSAMPLE_VARIANT_CALLING (OM666958.1)	COMPLETED	0	1.6s	38.9%	0.1%	3 MB	5.6 MB	3 MB	5.6 MB	1.4 MB	28.3 KB
11411	SUBSAMPLE_VARIANT_CALLING (OM006656.1)	COMPLETED	0	1.9s	32.4%	0.2%	6.6 MB	11.4 MB	6.6 MB	11.5 MB	1.4 MB	21 KB
11415	SUBSAMPLE_VARIANT_CALLING (OU812090.1)	COMPLETED	0	1.6s	34.6%	0.2%	6.5 MB	11.4 MB	6.5 MB	11.5 MB	1.4 MB	20.3 KB
11414	SUBSAMPLE_VARIANT_CALLING (MZ184641.1)	COMPLETED	0	1.8s	31.3%	0.2%	6.7 MB	11.4 MB	6.7 MB	11.5 MB	1.4 MB	21 KB
11416	SUBSAMPLE_VARIANT_CALLING (MW868332.1)	COMPLETED	0	1.7s	31.9%	0.2%	6.6 MB	11.4 MB	6.6 MB	11.5 MB	1.4 MB	16.6 KB
11418	SUBSAMPLE_VARIANT_CALLING (OA992263.1)	COMPLETED	0	1.2s	41.6%	0.2%	6.6 MB	11.4 MB	6.6 MB	11.5 MB	1.4 MB	14.3 KB
11419	SUBSAMPLE_VARIANT_CALLING (OM904748.1)	COMPLETED	0	1.9s	33.2%	1.4%	55.2 MB	5.4 GB	55.5 MB	5.5 GB	1.4 MB	25 KB
11420	SUBSAMPLE_VARIANT_CALLING (OW512610.1)	COMPLETED	0	1.6s	40.7%	0.2%	6.6 MB	11.4 MB	6.6 MB	11.5 MB	1.4 MB	21.6 KB
11421	SUBSAMPLE_VARIANT_CALLING (ON287689.1)	COMPLETED	0	1.7s	36.7%	0.2%	6.5 MB	11.4 MB	6.5 MB	11.5 MB	1.4 MB	13.9 KB
11422	SUBSAMPLE_VARIANT_CALLING (OV086918.1)	COMPLETED	0	1.5s	39.2%	0.2%	6.4 MB	11.4 MB	6.4 MB	11.5 MB	1.4 MB	23 KB
11423	SUBSAMPLE_VARIANT_CALLING (OM016478.1)	COMPLETED	0	1.5s	40.0%	0.2%	6.6 MB	11.4 MB	6.6 MB	11.5 MB	1.4 MB	26.6 KB
11424	SUBSAMPLE_VARIANT_CALLING (OM401225.1)	COMPLETED	0	1.3s	45.0%	0.2%	6.5 MB	11.4 MB	6.5 MB	11.5 MB	1.4 MB	22.9 KB
11425	SUBSAMPLE_VARIANT_CALLING (OW099978.2)	COMPLETED	0	1.5s	36.9%	0.2%	6.6 MB	11.4 MB	6.6 MB	11.5 MB	1.4 MB	12.6 KB
11426	SUBSAMPLE_VARIANT_CALLING (MW905524.1)	COMPLETED	0	1.5s	35.0%	0.2%	6.6 MB	11.4 MB	6.6 MB	11.5 MB	1.4 MB	20.3 KB
11428	SUBSAMPLE_VARIANT_CALLING (MW849942.1)	COMPLETED	0	1.4s	41.9%	0.2%	6.6 MB	11.4 MB	6.6 MB	11.5 MB	1.4 MB	15.2 KB
11427	SUBSAMPLE_VARIANT_CALLING (OM679087.1)	COMPLETED	0	1.5s	38.2%	0.2%	6.5 MB	11.4 MB	6.5 MB	11.5 MB	1.4 MB	27.3 KB
11429	SUBSAMPLE_VARIANT_CALLING (OM094972.1)	COMPLETED	0	1.2s	41.8%	0.2%	6.6 MB	11.4 MB	6.6 MB	11.5 MB	1.4 MB	12.2 KB
11430	SUBSAMPLE_VARIANT_CALLING (OU471681.1)	COMPLETED	0	2s	29.7%	0.2%	6.7 MB	11.4 MB	6.7 MB	11.5 MB	1.4 MB	19.3 KB
11432	SUBSAMPLE_VARIANT_CALLING (OD989900.1)	COMPLETED	0	1.5s	38.3%	0.2%	6.6 MB	11.4 MB	6.6 MB	11.5 MB	1.4 MB	19.3 KB
11431	SUBSAMPLE_VARIANT_CALLING (MW758593.1)	COMPLETED	0	1.7s	35.9%	0.2%	6.5 MB	11.4 MB	6.5 MB	11.5 MB	1.4 MB	17.3 KB
11434	SUBSAMPLE_VARIANT_CALLING (MW907479.1)	COMPLETED	0	1.7s	34.9%	0.2%	6.5 MB	11.4 MB	6.5 MB	11.5 MB	1.4 MB	14.9 KB
11433	SUBSAMPLE_VARIANT_CALLING (OM226439.1)	COMPLETED	0	1.9s	34.3%	0.2%	6.7 MB	11.4 MB	6.7 MB	11.5 MB	1.4 MB	28.3 KB
11435	SUBSAMPLE_VARIANT_CALLING (MW782891.1)	COMPLETED	0	1.7s	37.3%	0.2%	6.5 MB	11.4 MB	6.5 MB	11.5 MB	1.4 MB	14.6 KB
11437	SUBSAMPLE_VARIANT_CALLING (ON281150.1)	COMPLETED	0	1.3s	48.7%	0.2%	6.5 MB	11.4 MB	6.5 MB	11.5 MB	1.4 MB	20.6 KB
11436	SUBSAMPLE_VARIANT_CALLING (OK653997.1)	COMPLETED	0	1.7s	36.1%	0.2%	6.6 MB	11.4 MB	6.6 MB	11.5 MB	1.4 MB	15.6 KB
11438	SUBSAMPLE_VARIANT_CALLING (MZ180820.1)	COMPLETED	0	1.5s	39.7%	0.2%	6.7 MB	11.4 MB	6.7 MB	11.5 MB	1.4 MB	21.3 KB
11439	SUBSAMPLE_VARIANT_CALLING (OM053644.1)	COMPLETED	0	1.5s	34.8%	0.2%	6.7 MB	11.4 MB	6.7 MB	11.5 MB	1.4 MB	26 KB
11440	SUBSAMPLE_VARIANT_CALLING (OM569370.1)	COMPLETED	0	1.6s	38.7%	0.2%	6.6 MB	11.4 MB	6.6 MB	11.5 MB	1.4 MB	26.3 KB
11442	SUBSAMPLE_VARIANT_CALLING (OU814569.1)	COMPLETED	0	1.6s	34.4%	0.2%	6.4 MB	11.4 MB	6.4 MB	11.5 MB	1.4 MB	13.6 KB
11441	SUBSAMPLE_VARIANT_CALLING (OM724087.1)	COMPLETED	0	1.8s	36.4%	0.2%	6.6 MB	11.4 MB	6.6 MB	11.5 MB	1.4 MB	28.6 KB
11443	SUBSAMPLE_VARIANT_CALLING (MZ315832.1)	COMPLETED	0	1.6s	38.0%	0.2%	6.5 MB	11.4 MB	6.5 MB	11.5 MB	1.4 MB	21.3 KB
11444	SUBSAMPLE_VARIANT_CALLING (OK144127.1)	COMPLETED	0	1.7s	36.5%	0.2%	6.7 MB	11.4 MB	6.7 MB	11.5 MB	1.4 MB	20 KB
11445	SUBSAMPLE_VARIANT_CALLING (MZ354181.1)	COMPLETED	0	1.8s	35.5%	0.2%	6.6 MB	11.4 MB	6.6 MB	11.5 MB	1.4 MB	21.3 KB
11447	SUBSAMPLE_VARIANT_CALLING (OK173469.1)	COMPLETED	0	1.4s	41.0%	0.2%	6.5 MB	11.4 MB	6.5 MB	11.5 MB	1.4 MB	14.6 KB
11446	SUBSAMPLE_VARIANT_CALLING (OD960517.1)	COMPLETED	0	1.6s	33.2%	0.2%	6.6 MB	11.4 MB	6.6 MB	11.5 MB	1.4 MB	18.9 KB
11448	SUBSAMPLE_VARIANT_CALLING (MZ143677.1)	COMPLETED	0	1.5s	39.2%	0.2%	6.6 MB	11.4 MB	6.6 MB	11.5 MB	1.4 MB	21 KB
11449	SUBSAMPLE_VARIANT_CALLING (OD962970.1)	COMPLETED	0	1.4s	39.8%	0.2%	6.6 MB	11.4 MB	6.6 MB	11.5 MB	1.4 MB	19.6 KB
11450	SUBSAMPLE_VARIANT_CALLING (OM585090.1)	COMPLETED	0	1.7s	38.6%	0.2%	6.5 MB	11.4 MB	6.5 MB	11.5 MB	1.4 MB	28 KB
11451	SUBSAMPLE_VARIANT_CALLING (OD971565.1)	COMPLETED	0	1.2s	48.2%	0.2%	6.7 MB	11.4 MB	6.7 MB	11.5 MB	1.4 MB	18.6 KB
11453	SUBSAMPLE_VARIANT_CALLING (OU392341.1)	COMPLETED	0	1.4s	39.8%	0.2%	6.6 MB	11.4 MB	6.6 MB	11.5 MB	1.4 MB	14.3 KB
11452	SUBSAMPLE_VARIANT_CALLING (OV008114.1)	COMPLETED	0	1.7s	35.5%	0.2%	6.6 MB	11.4 MB	6.6 MB	11.5 MB	1.4 MB	19.7 KB
11454	SUBSAMPLE_VARIANT_CALLING (MZ779929.1)	COMPLETED	0	1.5s	38.7%	0.2%	6.6 MB	11.4 MB	6.6 MB	11.5 MB	1.4 MB	20.6 KB
11455	SUBSAMPLE_VARIANT_CALLING (OV087082.1)	COMPLETED	0	1.5s	37.7%	0.2%	6.6 MB	11.4 MB	6.6 MB	11.5 MB	1.4 MB	11.6 KB
11457	SUBSAMPLE_VARIANT_CALLING (MZ372840.1)	COMPLETED	0	1.6s	34.3%	0.2%	6.5 MB	11.4 MB	6.5 MB	11.5 MB	1.4 MB	23 KB
11456	SUBSAMPLE_VARIANT_CALLING (OM564943.1)	COMPLETED	0	1.6s	35.7%	0.2%	6.7 MB	11.4 MB	6.7 MB	11.5 MB	1.4 MB	28 KB
11458	SUBSAMPLE_VARIANT_CALLING (OW121394.1)	COMPLETED	0	1.5s	36.1%	0.2%	6.5 MB	11.4 MB	6.5 MB	11.5 MB	1.4 MB	27.3 KB
11461	SUBSAMPLE_VARIANT_CALLING (OU534343.1)	COMPLETED	0	1.3s	47.0%	0.2%	6.7 MB	11.4 MB	6.7 MB	11.5 MB	1.4 MB	22.3 KB
11460	SUBSAMPLE_VARIANT_CALLING (OK293162.1)	COMPLETED	0	1.6s	39.9%	0.2%	6.6 MB	11.4 MB	6.6 MB	11.5 MB	1.4 MB	21.3 KB
11459	SUBSAMPLE_VARIANT_CALLING (OB990848.1)	COMPLETED	0	1.7s	34.4%	0.2%	6.5 MB	11.4 MB	6.5 MB	11.5 MB	1.4 MB	16.3 KB
11462	SUBSAMPLE_VARIANT_CALLING (MZ499015.1)	COMPLETED	0	1.6s	35.3%	0.2%	6.6 MB	11.4 MB	6.6 MB	11.5 MB	1.4 MB	14.9 KB
11464	SUBSAMPLE_VARIANT_CALLING (OM699520.1)	COMPLETED	0	1.4s	40.8%	0.2%	6.5 MB	11.4 MB	6.5 MB	11.5 MB	1.4 MB	28.3 KB
11463	SUBSAMPLE_VARIANT_CALLING (OM619778.1)	COMPLETED	0	1.6s	37.7%	0.2%	6.4 MB	11.4 MB	6.4 MB	11.5 MB	1.4 MB	28 KB
11465	SUBSAMPLE_VARIANT_CALLING (OU794807.1)	COMPLETED	0	1.6s	33.8%	0.2%	6.6 MB	11.4 MB	6.6 MB	11.5 MB	1.4 MB	16.6 KB
11466	SUBSAMPLE_VARIANT_CALLING (ON513563.1)	COMPLETED	0	1.5s	37.3%	0.2%	6.6 MB	11.4 MB	6.6 MB	11.5 MB	1.4 MB	26.6 KB
11467	SUBSAMPLE_VARIANT_CALLING (OK399299.1)	COMPLETED	0	1.6s	39.3%	0.2%	6.7 MB	11.4 MB	6.7 MB	11.5 MB	1.4 MB	20.3 KB
11468	SUBSAMPLE_VARIANT_CALLING (OB987640.1)	COMPLETED	0	1.5s	39.1%	0.2%	6.5 MB	11.4 MB	6.5 MB	11.5 MB	1.4 MB	12.9 KB
11469	SUBSAMPLE_VARIANT_CALLING (OU423711.1)	COMPLETED	0	1.7s	36.7%	0.2%	6.7 MB	11.4 MB	6.7 MB	11.5 MB	1.4 MB	20.3 KB
11470	SUBSAMPLE_VARIANT_CALLING (OM635714.1)	COMPLETED	0	1.4s	46.2%	0.2%	6.5 MB	11.4 MB	6.5 MB	11.5 MB	1.4 MB	21.6 KB
11473	SUBSAMPLE_VARIANT_CALLING (MZ694142.1)	COMPLETED	0	1.4s	41.7%	0.2%	6.5 MB	11.4 MB	6.5 MB	11.5 MB	1.4 MB	23 KB
11471	SUBSAMPLE_VARIANT_CALLING (OD961079.1)	COMPLETED	0	1.7s	34.9%	0.2%	6.5 MB	11.4 MB	6.5 MB	11.5 MB	1.4 MB	19.3 KB
11472	SUBSAMPLE_VARIANT_CALLING (MW155134.1)	COMPLETED	0	1.2s	42.9%	0.2%	6.5 MB	11.4 MB	6.5 MB	11.5 MB	1.4 MB	13.9 KB
11475	SUBSAMPLE_VARIANT_CALLING (OD912397.1)	COMPLETED	0	1.5s	38.3%	0.2%	6.7 MB	11.4 MB	6.7 MB	11.5 MB	1.4 MB	15 KB
11474	SUBSAMPLE_VARIANT_CALLING (OL821486.1)	COMPLETED	0	1.8s	32.9%	0.2%	6.6 MB	11.4 MB	6.6 MB	11.5 MB	1.4 MB	23 KB
11477	SUBSAMPLE_VARIANT_CALLING (OV086093.1)	COMPLETED	0	1.6s	37.3%	0.2%	6.8 MB	11.4 MB	6.8 MB	11.5 MB	1.4 MB	21.7 KB
11476	SUBSAMPLE_VARIANT_CALLING (OM053874.1)	COMPLETED	0	1.6s	36.6%	0.2%	6.8 MB	11.4 MB	6.8 MB	11.5 MB	1.4 MB	26 KB
11478	SUBSAMPLE_VARIANT_CALLING (OB990143.1)	COMPLETED	0	1.6s	39.7%	0.2%	6.5 MB	11.4 MB	6.5 MB	11.5 MB	1.4 MB	12.6 KB
11479	SUBSAMPLE_VARIANT_CALLING (MZ639679.1)	COMPLETED	0	1.6s	38.5%	0.2%	6.5 MB	11.4 MB	6.5 MB	11.5 MB	1.4 MB	15.9 KB
11482	SUBSAMPLE_VARIANT_CALLING (OM952841.1)	COMPLETED	0	1.6s	40.9%	0.2%	6.6 MB	11.4 MB	6.6 MB	11.5 MB	1.4 MB	24.3 KB
